CO_ANO,CO_MES,CO_NCM,nick,SG_UF_NCM,CO_PAIS,CO_URF,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
2003,5,31042090,MOP,ZN,676,440100,2000000,248856,24000,4229
2003,5,31042090,MOP,ZN,676,727600,6299956,743395,75599,2783
2003,5,31042090,MOP,ZN,676,910700,2003394,225347,24000,456
2003,5,31042090,MOP,ZN,676,910700,2003394,225347,24000,456
2003,5,31042090,MOP,ZN,999,327600,8604000,1016563,103248,0
2003,5,31052000,NPK,SP,23,817800,17920,176445,1651,4
2003,5,31052000,NPK,SP,158,817800,11000,16389,1270,2
2003,5,31052000,NPK,SP,249,817800,16330,30355,1900,0
2003,5,31052000,NPK,SP,999,817800,10000,7326,284,0
2003,5,31052000,NPK,SP,999,817800,16919,61953,450,2
2003,5,31052000,NPK,ZN,999,260151,790000,125800,3660,0
2003,5,31054000,MAP,BA,474,517602,4523673,877222,71584,1173
2003,5,31054000,MAP,GO,676,910700,8005624,1380346,89400,5284
2003,5,31054000,MAP,MG,676,910700,503242,102416,6000,198
2003,5,31054000,MAP,MT,249,817800,2000000,401500,37500,2294
2003,5,31054000,MAP,MT,676,910700,14137630,2694026,160773,3383
2003,5,31054000,MAP,PR,249,910700,7496588,1399254,104203,3076
2003,5,31054000,MAP,PR,676,910700,14728203,2691334,171971,7783
2003,5,31054000,MAP,RS,249,1010500,5926422,1102907,110069,2462
2003,5,31054000,MAP,RS,474,440100,500068,91934,9171,512
2003,5,31054000,MAP,RS,474,517602,1626208,315745,25184,0
2003,5,31054000,MAP,RS,676,910700,1460000,242039,17520,1165
2003,5,31054000,MAP,SP,249,817800,1500000,326190,28125,0
2003,5,31054000,MAP,SP,676,910700,11130059,1921487,128371,5769
2003,5,31054000,MAP,SP,999,817800,4000000,821000,75000,2706
2003,5,31054000,MAP,ZN,474,327600,9450000,1953190,189000,4404
2003,5,31054000,MAP,ZN,474,417600,3150000,655200,78749,1317
2003,5,31054000,MAP,ZN,474,440100,4500608,851020,85174,1423
2003,5,31054000,MAP,ZN,474,440100,1525206,279688,30261,176
2003,5,31054000,MAP,ZN,676,910700,1000000,175483,12000,0
2003,5,31054000,MAP,ZN,676,910700,2972968,570640,35520,1597
2003,5,31055900,NP,GO,676,910700,5049785,619159,53343,3045
2003,5,31055900,NP,MG,676,910700,2312339,288868,18308,558
2003,5,31055900,NP,MT,676,910700,4884744,591556,42960,0
2003,5,31055900,NP,PR,676,910700,14945562,1873570,157562,6257
2003,5,31055900,NP,RS,999,1011200,750000,145275,7500,0
2003,5,31055900,NP,SP,999,817800,966,1502,34,0
2003,5,31055900,NP,ZN,676,910700,1506305,152811,18000,0
2003,5,31055900,NP,ZN,676,910700,3900000,498573,31200,971
2003,5,31059090,NK,BA,999,517600,252000,86428,6135,169
2003,5,31059090,NK,SP,158,927601,525000,158052,11322,0
2003,5,31059090,NK,SP,245,817800,33128,28520,1000,0
2003,5,31059090,NK,SP,999,817800,41828,157514,1549,0
2003,5,31059090,NK,SP,999,817800,31012,36474,1235,0
2003,5,31059090,NK,ZN,158,927601,100000,30105,2170,0
2003,5,31059090,NK,ZN,245,817800,19000,31031,778,0
2003,5,31059090,NK,ZN,999,417600,554400,179019,24765,372
2003,6,31021010,UREIA,BA,831,517602,1701819,230817,17952,333
2003,6,31021010,UREIA,GO,676,910700,1575278,246684,18900,1191
2003,6,31021010,UREIA,MT,676,910700,2075126,250458,18400,0
2003,6,31021010,UREIA,MT,831,910700,1809731,235770,21600,64
2003,6,31021010,UREIA,PR,676,910700,6511148,984393,78120,5725
2003,6,31021010,UREIA,RS,676,1010500,2491325,376190,27225,0
2003,6,31021010,UREIA,RS,831,1010500,8715858,1321673,160224,1763
2003,6,31021010,UREIA,RS,999,1010500,8006808,1048091,91362,0
2003,6,31021010,UREIA,RS,999,1015400,6148790,965298,112461,2078
2003,6,31021010,UREIA,SP,831,910700,2007423,263995,16000,834
2003,6,31021010,UREIA,ZN,999,1010500,889645,116455,10151,0
2003,6,31022100,SAM,BA,831,517602,2000847,136370,35663,0
2003,6,31022100,SAM,MG,85,817800,6825000,556469,54600,2606
2003,6,31022100,SAM,MG,87,817800,2000000,141330,24000,636
2003,6,31022100,SAM,MG,87,910700,1012890,72168,12000,449
2003,6,31022100,SAM,MG,249,727600,3500133,223135,42000,801
2003,6,31022100,SAM,MG,249,817800,2400000,143500,28800,550
2003,6,31022100,SAM,MT,249,910700,1485847,108522,17700,0
2003,6,31022100,SAM,MT,603,910700,1714085,124273,13600,0
2003,6,31022100,SAM,MT,831,910700,481481,28165,5700,0
2003,6,31022100,SAM,MT,999,910700,1398916,84617,11186,0
2003,6,31022100,SAM,PR,23,910700,2500019,205610,29861,282
2003,6,31022100,SAM,PR,87,910700,3038670,216035,36000,298
2003,6,31022100,SAM,PR,249,910700,10304084,688153,123564,2509
2003,6,31022100,SAM,PR,573,910700,10706908,898041,128400,1716
2003,6,31022100,SAM,RS,831,1010500,4519914,315264,66780,0
2003,6,31022100,SAM,SP,23,817800,0,24,0,0
2003,6,31022100,SAM,SP,85,817800,8209490,657254,65676,1078
2003,6,31022100,SAM,SP,87,817800,5000000,348160,60000,808
2003,6,31022100,SAM,SP,249,817600,1,61,15,0
2003,6,31022100,SAM,SP,249,817800,12652262,769427,151827,2126
2003,6,31022100,SAM,ZN,87,727600,2005750,141474,24000,498
2003,6,31022100,SAM,ZN,249,417600,5910000,401880,100708,860
2003,6,31022100,SAM,ZN,249,727600,7000267,450520,84000,1373
2003,6,31042090,MOP,BA,383,517602,5071641,634774,60276,803
2003,6,31042090,MOP,BA,676,517602,8300000,1095715,72400,2144
2003,6,31042090,MOP,GO,23,910700,5021148,645689,60000,3003
2003,6,31042090,MOP,GO,149,817800,1575000,171675,18900,391
2003,6,31042090,MOP,GO,149,910700,5513059,681212,66000,3341
2003,6,31042090,MOP,GO,383,727600,6240000,798720,74880,0
2003,6,31042090,MOP,GO,383,910700,252302,33197,2250,0
2003,6,31042090,MOP,MG,23,817800,3000000,335160,36000,441
2003,6,31042090,MOP,MG,23,910700,2029722,271290,24000,1675
2003,6,31042090,MOP,MG,149,817800,1500000,184500,18000,612
2003,6,31042090,MOP,MG,676,727600,1050000,123900,12600,464
2003,6,31042090,MOP,MT,149,910700,1503562,187289,18000,0
2003,6,31042090,MOP,MT,383,910700,36305566,4765030,335766,1945
2003,6,31042090,MOP,MT,676,817800,7000000,742000,84000,1695
2003,6,31042090,MOP,MT,676,910700,4139790,528004,33118,0
2003,6,31042090,MOP,PR,23,910700,13612020,1743081,162000,6582
2003,6,31042090,MOP,PR,85,910700,1621000,203016,12968,1125
2003,6,31042090,MOP,PR,149,910700,9823269,1238104,117600,7151
2003,6,31042090,MOP,PR,383,910700,22652575,2882151,187114,6948
2003,6,31042090,MOP,PR,676,910700,34837483,3966607,407584,7511
2003,6,31042090,MOP,RS,23,927601,7582100,921465,106331,2049
2003,6,31042090,MOP,RS,23,1015400,4500000,563400,54000,1607
2003,6,31042090,MOP,RS,149,1010500,7000000,746060,104300,987
2003,6,31042090,MOP,RS,383,1010500,5501536,673938,81954,880
2003,6,31042090,MOP,RS,676,1010500,1601720,194502,23845,0
2003,6,31042090,MOP,RS,676,1015400,6637350,724799,79648,1607
2003,6,31042090,MOP,SP,23,817700,12,2619,246,0
2003,6,31042090,MOP,SP,23,817800,16500680,1973326,198082,5742
2003,6,31042090,MOP,SP,23,910700,2019091,264783,24000,1640
2003,6,31042090,MOP,SP,85,910700,556300,69840,4450,333
2003,6,31042090,MOP,SP,149,817800,18875000,2067705,226500,4033
2003,6,31042090,MOP,SP,383,910700,1303514,171464,11700,901
2003,6,31042090,MOP,SP,676,817800,16027520,1787116,192330,5348
2003,6,31042090,MOP,SP,676,910700,840000,105457,6720,503
2003,6,31042090,MOP,ZN,149,727600,1000000,104990,12000,240
2003,6,31042090,MOP,ZN,149,1010500,3064199,362035,38505,0
2003,6,31042090,MOP,ZN,249,717700,1,36,41,0
2003,6,31042090,MOP,ZN,383,417600,6500000,797000,110152,1639
2003,6,31042090,MOP,ZN,383,440100,3239619,403152,39244,1401
2003,6,31042090,MOP,ZN,383,910700,7064477,929508,63000,4851
2003,6,31042090,MOP,ZN,383,910700,501504,66035,4410,0
2003,6,31042090,MOP,ZN,383,910700,3522476,463417,31500,0
2003,6,31052000,NPK,MT,149,817800,18000,12756,1600,0
2003,6,31052000,NPK,SP,149,817800,9000,6403,1154,32
2003,6,31052000,NPK,SP,573,817800,39900,31470,1034,0
2003,6,31052000,NPK,SP,999,817800,15900,11250,716,0
2003,6,31052000,NPK,ZN,999,260151,15000,2400,140,0
2003,6,31054000,MAP,BA,249,517602,13538393,2788247,259854,6352
2003,6,31054000,MAP,GO,249,817800,500000,96625,9375,217
2003,6,31054000,MAP,MT,249,817800,8500000,1665125,159375,17475
2003,6,31054000,MAP,MT,676,910700,1731520,312529,17000,0
2003,6,31054000,MAP,PR,249,910700,16365012,3210890,273742,9043
2003,6,31054000,MAP,PR,474,910700,13603448,2901811,155875,4379
2003,6,31054000,MAP,PR,474,1010500,3169725,599870,29071,0
2003,6,31054000,MAP,PR,676,910700,1006484,204907,12000,1075
2003,6,31054000,MAP,RS,249,1010500,5579335,1132605,86370,2222
2003,6,31054000,MAP,RS,474,927601,5289533,1121246,105979,4073
2003,6,31054000,MAP,RS,474,1010500,13958965,2753110,157741,1343
2003,6,31054000,MAP,SP,160,817800,22000,6990,1150,0
2003,6,31054000,MAP,ZN,249,440100,2886425,607160,68096,1371
2003,6,31054000,MAP,ZN,474,417600,1050000,214357,24633,0
2003,6,31054000,MAP,ZN,474,1010500,1056575,199957,9690,0
2003,6,31055900,NP,MT,676,910700,2876554,360006,22872,500
2003,6,31055900,NP,PR,676,910700,19982154,2584801,159728,5290
2003,6,31055900,NP,ZN,676,910700,1000831,128606,8000,250
2003,6,31055900,NP,ZN,676,910700,1000831,128606,8000,250
2003,6,31059090,NK,BA,999,517600,100800,35264,1765,68
2003,6,31059090,NK,MG,158,927601,75000,22579,1626,0
2003,6,31059090,NK,PR,999,910700,30411,81671,976,0
2003,6,31059090,NK,SP,23,817800,19000,53604,888,81
2003,6,31059090,NK,SP,149,817800,9000,6753,1154,34
2003,6,31059090,NK,SP,245,817800,6918,15552,256,0
2003,6,31059090,NK,SP,573,817800,1250,12103,32,0
2003,6,31059090,NK,SP,999,817800,24384,17549,1021,0
2003,6,31059090,NK,SP,999,817800,31299,88659,1003,0
2003,6,31059090,NK,ZN,245,817800,17360,29316,1105,58
2003,6,31059090,NK,ZN,999,727600,14557,35640,546,0
2003,7,31021010,UREIA,BA,831,517602,3625175,455908,54000,1040
2003,7,31021010,UREIA,GO,676,910700,2100370,331012,25200,1697
2003,7,31021010,UREIA,MG,831,727600,5916793,720659,88752,1170
2003,7,31021010,UREIA,MT,676,910700,525093,71201,6300,0
2003,7,31021010,UREIA,PR,676,910700,3224332,465266,38685,334
2003,7,31021010,UREIA,RS,676,1010500,1494795,219238,16234,0
2003,7,31021010,UREIA,RS,831,1010500,10416729,1621456,130457,0
2003,7,31021010,UREIA,SP,676,817800,24546720,3372437,368201,7188
2003,7,31021010,UREIA,SP,676,910700,1753809,263996,21042,965
2003,7,31021010,UREIA,ZN,676,217602,2355165,358739,18841,790
2003,7,31021010,UREIA,ZN,676,910700,1575278,238808,18900,1155
2003,7,31021010,UREIA,ZN,831,727600,1483207,189460,18166,287
2003,7,31021010,UREIA,ZN,831,910700,2101670,274268,16800,1304
2003,7,31021010,UREIA,ZN,999,910700,1034229,155755,10000,792
2003,7,31022100,SAM,BA,23,517600,3500000,330900,51870,552
2003,7,31022100,SAM,BA,87,517600,1000264,70679,12000,164
2003,7,31022100,SAM,BA,249,517602,7890546,619272,95127,1409
2003,7,31022100,SAM,BA,573,517600,4001058,296262,48000,607
2003,7,31022100,SAM,BA,831,517602,5002119,365140,75000,1137
2003,7,31022100,SAM,GO,87,910700,1012890,72168,12000,322
2003,7,31022100,SAM,GO,603,910700,500000,36244,4000,30
2003,7,31022100,SAM,MG,23,817800,1000000,86500,12000,204
2003,7,31022100,SAM,MG,87,817800,1000000,70500,12000,464
2003,7,31022100,SAM,MG,573,910700,1500968,119101,18000,641
2003,7,31022100,SAM,MG,603,817800,9891820,894430,79135,2913
2003,7,31022100,SAM,MG,676,727600,9999557,733759,79996,2588
2003,7,31022100,SAM,MG,831,727600,4000000,281190,60000,1757
2003,7,31022100,SAM,MT,603,817800,1000000,94000,8000,0
2003,7,31022100,SAM,MT,603,910700,2314679,166842,19504,146
2003,7,31022100,SAM,PR,245,910700,1653275,138649,13200,665
2003,7,31022100,SAM,PR,249,910700,4150808,262155,49800,1076
2003,7,31022100,SAM,PR,573,910700,13808909,1063395,165600,3278
2003,7,31022100,SAM,PR,603,1010500,506243,40661,6255,0
2003,7,31022100,SAM,RS,87,417600,2000000,141000,31003,827
2003,7,31022100,SAM,RS,249,417600,2482771,195329,38384,1159
2003,7,31022100,SAM,RS,573,1010500,1779505,121273,23097,0
2003,7,31022100,SAM,RS,603,1010500,4758683,382217,58799,0
2003,7,31022100,SAM,RS,831,1010500,4703776,328089,69496,0
2003,7,31022100,SAM,SP,23,817800,1500030,134031,18004,472
2003,7,31022100,SAM,SP,249,910700,500097,30282,6000,178
2003,7,31022100,SAM,SP,573,910700,300194,26145,3600,54
2003,7,31022100,SAM,SP,603,817800,14258000,1171298,114064,3189
2003,7,31022100,SAM,SP,999,817800,1100000,91586,8800,330
2003,7,31022100,SAM,ZN,87,440100,9046516,667557,124464,1547
2003,7,31022100,SAM,ZN,249,417600,985000,66980,15228,0
2003,7,31022100,SAM,ZN,249,440100,9914618,748925,147972,2540
2003,7,31022100,SAM,ZN,573,417600,6500000,458250,110514,995
2003,7,31022100,SAM,ZN,573,910700,500323,34320,6000,74
2003,7,31022100,SAM,ZN,573,910700,1300840,94785,15600,202
2003,7,31022100,SAM,ZN,603,1010500,809989,65058,10008,0
2003,7,31022100,SAM,ZN,676,727600,11000000,817145,88000,2668
2003,7,31022100,SAM,ZN,831,727600,4000000,274940,60000,177
2003,7,31042090,MOP,BA,23,517602,5002122,601935,60000,1328
2003,7,31042090,MOP,BA,383,517602,26742878,3346907,325560,8433
2003,7,31042090,MOP,GO,23,817800,3000000,352500,36000,797
2003,7,31042090,MOP,GO,149,727600,4000000,460000,48000,0
2003,7,31042090,MOP,GO,149,817800,1028000,115136,14957,709
2003,7,31042090,MOP,GO,149,910700,13000000,1631763,156000,6861
2003,7,31042090,MOP,GO,383,910700,463847,61040,4140,0
2003,7,31042090,MOP,GO,676,817800,3000000,290250,60750,720
2003,7,31042090,MOP,GO,676,910700,1457836,183896,17400,897
2003,7,31042090,MOP,MG,23,817800,8000000,934520,96000,2853
2003,7,31042090,MOP,MG,85,817800,525000,68135,4200,433
2003,7,31042090,MOP,MG,149,727600,7450000,824578,89400,958
2003,7,31042090,MOP,MG,149,817800,9166620,938069,126219,3337
2003,7,31042090,MOP,MG,383,727600,20802000,2548245,249624,7769
2003,7,31042090,MOP,MG,676,727600,15725310,1782535,188704,3911
2003,7,31042090,MOP,MG,676,817800,9180000,1008789,111160,3752
2003,7,31042090,MOP,MT,23,910700,8019242,958824,95777,1246
2003,7,31042090,MOP,MT,85,817800,5250000,646128,42000,2326
2003,7,31042090,MOP,MT,149,817800,12860860,1424941,177879,4522
2003,7,31042090,MOP,MT,383,227600,16680000,1954937,266880,0
2003,7,31042090,MOP,MT,383,910700,11783165,1537522,96334,3156
2003,7,31042090,MOP,MT,676,817800,20520000,2184138,328740,5150
2003,7,31042090,MOP,MT,676,910700,2955416,337071,27400,176
2003,7,31042090,MOP,PR,23,910700,19091257,2349573,228000,3039
2003,7,31042090,MOP,PR,85,1010500,10997676,1299375,137494,0
2003,7,31042090,MOP,PR,149,910700,3300000,414268,39600,1385
2003,7,31042090,MOP,PR,383,910700,11862402,1513745,95445,2788
2003,7,31042090,MOP,PR,676,910700,35082612,4020083,397000,11266
2003,7,31042090,MOP,RS,23,1010500,10000000,1220800,154000,1594
2003,7,31042090,MOP,RS,85,1010500,37835384,4319147,476697,0
2003,7,31042090,MOP,RS,85,1015400,3306316,427176,26451,815
2003,7,31042090,MOP,RS,149,1010500,45442518,5104693,612364,4578
2003,7,31042090,MOP,RS,383,1010500,12526849,1439146,183822,0
2003,7,31042090,MOP,RS,383,1015400,5501470,733621,54189,1417
2003,7,31042090,MOP,RS,676,1010500,15544269,1680379,211945,0
2003,7,31042090,MOP,RS,676,1015400,6805854,879316,54447,1678
2003,7,31042090,MOP,SP,23,817600,1,77,3,0
2003,7,31042090,MOP,SP,23,817800,50100049,6037685,601206,16785
2003,7,31042090,MOP,SP,85,817800,2840650,362226,22725,1229
2003,7,31042090,MOP,SP,85,910700,1064858,137714,8400,488
2003,7,31042090,MOP,SP,149,817800,31810310,3271035,434576,8454
2003,7,31042090,MOP,SP,249,817800,11693524,1410685,140322,1410
2003,7,31042090,MOP,SP,676,817800,7270000,791035,111840,3441
2003,7,31042090,MOP,ZN,23,440100,3001579,356979,41321,790
2003,7,31042090,MOP,ZN,23,717600,8802441,1351741,120328,3022
2003,7,31042090,MOP,ZN,149,727600,3200000,376080,38400,0
2003,7,31042090,MOP,ZN,249,717700,1,27,36,0
2003,7,31042090,MOP,ZN,383,217602,4491000,523243,54773,676
2003,7,31042090,MOP,ZN,383,327600,8373000,1023443,100476,2061
2003,7,31042090,MOP,ZN,383,440100,1500000,180750,25070,415
2003,7,31042090,MOP,ZN,383,727600,1026000,135945,12312,273
2003,7,31042090,MOP,ZN,383,910700,1300179,173810,8970,0
2003,7,31042090,MOP,ZN,383,910700,4061523,531050,39893,1215
2003,7,31042090,MOP,ZN,999,327600,4058880,479557,48707,0
2003,7,31052000,NPK,PR,999,1010500,2396,2889,132,0
2003,7,31052000,NPK,RS,245,1010500,8400,6121,455,0
2003,7,31052000,NPK,RS,999,1010500,799,969,46,0
2003,7,31052000,NPK,SP,23,817800,20000,5345,316,2
2003,7,31052000,NPK,SP,249,817800,67454,77143,7800,0
2003,7,31052000,NPK,SP,383,817800,21000,6953,712,0
2003,7,31052000,NPK,SP,999,817800,20000,12836,944,0
2003,7,31052000,NPK,ZN,245,517600,968,1832,28,0
2003,7,31052000,NPK,ZN,999,260151,325000,45500,1540,0
2003,7,31054000,MAP,BA,249,517602,19592943,3809230,388089,8945
2003,7,31054000,MAP,BA,474,517602,18844818,4028185,328808,9788
2003,7,31054000,MAP,GO,249,910751,2201131,445948,17600,0
2003,7,31054000,MAP,GO,676,910700,3437869,710257,41207,2994
2003,7,31054000,MAP,MG,676,727600,11645000,2400351,139739,3746
2003,7,31054000,MAP,MT,249,910700,4859383,986161,72600,1278
2003,7,31054000,MAP,MT,249,910751,12247512,2420104,146970,1810
2003,7,31054000,MAP,MT,676,910700,1144392,244441,13608,0
2003,7,31054000,MAP,MT,999,910700,2012968,409665,24000,0
2003,7,31054000,MAP,PR,249,910700,15588532,3184060,232895,4868
2003,7,31054000,MAP,PR,676,910700,3987535,820131,47784,4171
2003,7,31054000,MAP,RS,249,417600,1350000,262386,24996,1545
2003,7,31054000,MAP,RS,249,517602,2005172,398830,38000,0
2003,7,31054000,MAP,RS,249,1010500,2980049,598990,49410,1311
2003,7,31054000,MAP,RS,474,417600,2100000,451395,49266,2521
2003,7,31054000,MAP,RS,474,1010500,13358592,2894802,161396,429
2003,7,31054000,MAP,RS,676,1010500,5150950,968379,79325,1896
2003,7,31054000,MAP,SP,249,910751,4402261,916108,35200,2845
2003,7,31054000,MAP,SP,676,910700,860996,182874,10320,654
2003,7,31054000,MAP,ZN,249,327600,6950000,1337155,132050,4040
2003,7,31054000,MAP,ZN,249,417600,3000000,576930,60127,1134
2003,7,31054000,MAP,ZN,249,440100,962142,192428,22682,130
2003,7,31054000,MAP,ZN,474,440100,4732161,1037657,107587,2312
2003,7,31054000,MAP,ZN,474,910700,452343,92604,6750,0
2003,7,31054000,MAP,ZN,676,727600,3288344,690552,39460,2205
2003,7,31054000,MAP,ZN,676,910700,2448826,522542,29160,180
2003,7,31054000,MAP,ZN,676,910700,1412830,301780,16800,0
2003,7,31055900,NP,MG,676,910700,300249,41044,2400,1041
2003,7,31055900,NP,PR,676,910700,7323476,1190131,87780,4709
2003,7,31055900,NP,SP,999,817800,1387,1572,58,0
2003,7,31059090,NK,PR,999,1010500,10914,22245,603,0
2003,7,31059090,NK,RS,245,1010500,1100,751,60,0
2003,7,31059090,NK,RS,999,1010500,4247,6505,242,0
2003,7,31059090,NK,SP,245,817800,65754,58027,1717,0
2003,7,31059090,NK,SP,249,817800,336,8913,496,0
2003,7,31059090,NK,SP,999,817800,25200,8752,572,28
2003,7,31059090,NK,SP,999,817800,13297,31369,635,36
2003,7,31059090,NK,ZN,245,817800,640,977,30,3
2003,8,31021010,UREIA,BA,831,517602,1418071545,5604808,293995,0
2003,8,31021010,UREIA,GO,249,910700,2500441,379060,30000,1529
2003,8,31021010,UREIA,PR,249,910700,2100370,305808,25200,996
2003,8,31021010,UREIA,PR,383,915200,3,33,35,0
2003,8,31021010,UREIA,PR,676,910700,11089030,1642774,133045,4561
2003,8,31021010,UREIA,PR,999,927601,2048755,308122,38449,684
2003,8,31021010,UREIA,RS,676,1010500,1489739,223461,19022,0
2003,8,31021010,UREIA,RS,676,1015400,5359160,734205,60023,2331
2003,8,31021010,UREIA,RS,999,927601,5121858,770299,96121,1710
2003,8,31021010,UREIA,RS,999,1015400,6676810,1110154,116176,2671
2003,8,31021010,UREIA,SP,249,817800,3000000,413250,36000,1470
2003,8,31021010,UREIA,ZN,249,327600,1500000,213000,12000,0
2003,8,31021010,UREIA,ZN,676,327600,4500000,666000,36000,2007
2003,8,31021010,UREIA,ZN,999,260151,330000,39600,1540,0
2003,8,31021010,UREIA,ZN,999,927601,4097487,598251,76449,0
2003,8,31022100,SAM,GO,245,910700,5510916,427696,44000,850
2003,8,31022100,SAM,MG,245,910700,551092,46216,4400,232
2003,8,31022100,SAM,MG,249,817800,3000000,292180,36000,785
2003,8,31022100,SAM,MG,676,817800,4000000,312600,32000,714
2003,8,31022100,SAM,PR,85,910700,932611,57158,7458,120
2003,8,31022100,SAM,PR,87,910700,2025780,143183,24000,814
2003,8,31022100,SAM,PR,245,910700,3206351,248839,25600,510
2003,8,31022100,SAM,PR,603,910700,504143,33788,4000,150
2003,8,31022100,SAM,RS,831,1010500,985719,69000,10859,0
2003,8,31022100,SAM,SP,23,817800,18,157,2,0
2003,8,31022100,SAM,SP,87,817800,4000000,272000,48000,656
2003,8,31022100,SAM,SP,245,910700,1001985,77769,8000,463
2003,8,31022100,SAM,SP,249,817600,1,11,6,0
2003,8,31022100,SAM,SP,249,817800,9000000,841780,108000,2348
2003,8,31022100,SAM,SP,676,817800,3726220,291204,29809,666
2003,8,31022100,SAM,SP,831,817800,5172147,387840,62066,1504
2003,8,31022100,SAM,SP,999,817800,6,67,1,0
2003,8,31022100,SAM,ZN,87,417600,4500000,344500,74333,579
2003,8,31022100,SAM,ZN,573,440100,1531336,107959,25144,81
2003,8,31042090,MOP,BA,383,517602,2010000,250222,24120,551
2003,8,31042090,MOP,GO,23,910700,502115,64539,6000,150
2003,8,31042090,MOP,GO,149,817800,11500000,1271600,157825,3473
2003,8,31042090,MOP,MG,23,817800,200000,25200,2400,0
2003,8,31042090,MOP,MG,23,910700,4000345,463961,50000,609
2003,8,31042090,MOP,MG,85,727600,1650000,201548,13200,0
2003,8,31042090,MOP,MG,149,817800,9077720,1016705,132081,5661
2003,8,31042090,MOP,MG,676,727600,6825000,805350,81900,2903
2003,8,31042090,MOP,MG,676,817800,20248510,2069581,311445,4885
2003,8,31042090,MOP,MT,23,817800,1000000,117500,12000,266
2003,8,31042090,MOP,MT,85,927700,22862650,2966429,182901,13700
2003,8,31042090,MOP,MT,149,817800,6713030,745770,94147,2811
2003,8,31042090,MOP,MT,245,910751,24346720,3130881,290580,0
2003,8,31042090,MOP,MT,676,817800,5250000,556500,63000,1271
2003,8,31042090,MOP,MT,676,927700,3330030,432071,26640,1995
2003,8,31042090,MOP,PR,23,910700,37704577,4380615,459786,5830
2003,8,31042090,MOP,PR,85,910700,4716110,591390,37729,965
