CO_ANO,CO_MES,KG_LIQUIDO,KG_LIQUIDO_pred_mm,KG_LIQUIDO_pred_s_mm,erro_mm,erro_s_mm,train_size_anos,ad
2008,9,66901363.0,76286832,63506334,9385469.0,3395029.0,5.0,8
2008,10,54502507.0,70828840,71165280,16326333.0,16662773.0,5.0,8
2008,10,54502507.0,69640516,71861611,15138009.0,17359104.0,6.0,8
2008,12,1290370.0,55549437,53981948,54259067.0,52691578.0,5.0,8
2008,12,1290370.0,51396314,49644276,50105944.0,48353906.0,6.0,8
2009,5,27511372.0,33987518,34525955,6476146.0,7014583.0,5.0,8
2009,5,27511372.0,45774347,39289440,18262975.0,11778068.0,6.0,8
2009,6,44462026.0,26025712,30919243,18436314.0,13542783.0,5.0,8
2009,6,44462026.0,31673999,27023976,12788027.0,17438050.0,6.0,8
2009,7,18745450.0,34489180,43150815,15743730.0,24405365.0,5.0,8
2009,7,18745450.0,31093920,45702753,12348470.0,26957303.0,6.0,8
2009,8,79001772.0,46798705,55121218,32203067.0,23880554.0,5.0,8
2009,8,79001772.0,39603958,50951757,39397814.0,28050015.0,6.0,8
2009,9,68285667.0,51422710,48909646,16862957.0,19376021.0,5.0,8
2009,9,68285667.0,59002517,55052907,9283150.0,13232760.0,6.0,8
2009,10,49734302.0,39999577,49753686,9734725.0,19384.0,5.0,8
2009,10,49734302.0,42177876,44377226,7556426.0,5357076.0,6.0,8
2009,11,17119200.0,46704597,48446776,29585397.0,31327576.0,5.0,8
2009,11,17119200.0,45695240,49731106,28576040.0,32611906.0,6.0,8
2009,12,3642596.0,28600323,19898038,24957727.0,16255442.0,5.0,8
2009,12,3642596.0,31481455,18026676,27838859.0,14384080.0,6.0,8
2010,1,23860505.0,26776011,22333655,2915506.0,1526850.0,5.0,8
2010,1,23860505.0,29790941,22218784,5930436.0,1641721.0,6.0,8
2010,2,4601855.0,29682545,19077850,25080690.0,14475995.0,5.0,8
2010,2,4601855.0,25982177,19307718,21380322.0,14705863.0,6.0,8
2010,2,4601855.0,29411565,17310327,24809710.0,12708472.0,7.0,8
2010,3,16721103.0,17552386,7604531,831283.0,9116572.0,5.0,8
2010,3,16721103.0,17605150,12361922,884047.0,4359181.0,6.0,8
2010,3,16721103.0,21377457,10960167,4656354.0,5760936.0,7.0,8
2010,4,27342669.0,19671321,16098462,7671348.0,11244207.0,5.0,8
2010,4,27342669.0,22804001,16040144,4538668.0,11302525.0,6.0,8
2010,4,27342669.0,20340953,16228089,7001716.0,11114580.0,7.0,8
2010,5,29128730.0,31009366,26835427,1880636.0,2293303.0,5.0,8
2010,5,29128730.0,26639844,29070785,2488886.0,57945.0,6.0,8
2010,5,29128730.0,32168005,29513413,3039275.0,384683.0,7.0,8
2010,6,59770614.0,30076792,33487051,29693822.0,26283563.0,5.0,8
2010,6,59770614.0,24143156,30870798,35627458.0,28899816.0,6.0,8
2010,6,59770614.0,26419727,32569926,33350887.0,27200688.0,7.0,8
2010,7,62990795.0,31487895,32543118,31502900.0,30447677.0,5.0,8
2010,7,62990795.0,33142380,33341465,29848415.0,29649330.0,6.0,8
2010,7,62990795.0,38287311,37158747,24703484.0,25832048.0,7.0,8
2010,8,38432485.0,60404851,65830047,21972366.0,27397562.0,5.0,8
2010,8,38432485.0,65191208,69782309,26758723.0,31349824.0,6.0,8
2010,8,38432485.0,62600294,68945380,24167809.0,30512895.0,7.0,8
2010,9,39915084.0,52675763,53481820,12760679.0,13566736.0,5.0,8
2010,9,39915084.0,51579556,60239076,11664472.0,20323992.0,6.0,8
2010,9,39915084.0,60848503,58215693,20933419.0,18300609.0,7.0,8
2010,10,68014933.0,47085925,46449692,20929008.0,21565241.0,5.0,8
2010,10,68014933.0,47475365,47348953,20539568.0,20665980.0,6.0,8
2010,10,68014933.0,43832502,47166532,24182431.0,20848401.0,7.0,8
2010,11,87952816.0,48173087,44564180,39779729.0,43388636.0,5.0,8
2010,11,87952816.0,45212277,43757853,42740539.0,44194963.0,6.0,8
2010,11,87952816.0,44691798,48814030,43261018.0,39138786.0,7.0,8
2010,12,15841457.0,41982027,42300974,26140570.0,26459517.0,5.0,8
2010,12,15841457.0,46215520,40402899,30374063.0,24561442.0,6.0,8
2010,12,15841457.0,48283018,44858635,32441561.0,29017178.0,7.0,8
2011,1,42540226.0,39781052,45645071,2759174.0,3104845.0,5.0,8
2011,1,42540226.0,40731436,43390153,1808790.0,849927.0,6.0,8
2011,1,42540226.0,40207396,46408006,2332830.0,3867780.0,7.0,8
2011,3,47162642.0,21641455,25448057,25521187.0,21714585.0,5.0,8
2011,3,47162642.0,15891639,23704379,31271003.0,23458263.0,6.0,8
2011,3,47162642.0,18804988,30848579,28357654.0,16314063.0,7.0,8
2011,3,47162642.0,18335337,32985850,28827305.0,14176792.0,8.0,8
2011,5,81024466.0,48430424,54479923,32594042.0,26544543.0,5.0,8
2011,5,81024466.0,50648056,50926118,30376410.0,30098348.0,6.0,8
2011,5,81024466.0,49068123,50965061,31956343.0,30059405.0,7.0,8
2011,5,81024466.0,50560536,49002845,30463930.0,32021621.0,8.0,8
2011,6,75443665.0,60918308,70943914,14525357.0,4499751.0,5.0,8
2011,6,75443665.0,58817869,65301019,16625796.0,10142646.0,6.0,8
2011,6,75443665.0,58266233,69378798,17177432.0,6064867.0,7.0,8
2011,6,75443665.0,58370942,66669053,17072723.0,8774612.0,8.0,8
2011,7,125210844.0,70174541,70217802,55036303.0,54993042.0,5.0,8
2011,7,125210844.0,71574877,71041155,53635967.0,54169689.0,6.0,8
2011,7,125210844.0,66723396,72226172,58487448.0,52984672.0,7.0,8
2011,7,125210844.0,64662560,69473726,60548284.0,55737118.0,8.0,8
2011,8,97224479.0,98807618,90633223,1583139.0,6591256.0,5.0,8
2011,8,97224479.0,96442245,91811691,782234.0,5412788.0,6.0,8
2011,8,97224479.0,94058539,96362948,3165940.0,861531.0,7.0,8
2011,8,97224479.0,90047925,92116935,7176554.0,5107544.0,8.0,8
2011,9,105813184.0,93609673,90272123,12203511.0,15541061.0,5.0,8
2011,9,105813184.0,95687807,91193533,10125377.0,14619651.0,6.0,8
2011,9,105813184.0,96553795,84563967,9259389.0,21249217.0,7.0,8
2011,9,105813184.0,92228021,78779503,13585163.0,27033681.0,8.0,8
2011,10,79550875.0,85441069,98250265,5890194.0,18699390.0,5.0,8
2011,10,79550875.0,89966967,97646382,10416092.0,18095507.0,6.0,8
2011,10,79550875.0,82872958,94536557,3322083.0,14985682.0,7.0,8
2011,10,79550875.0,87988578,94554705,8437703.0,15003830.0,8.0,8
2011,12,16829473.0,72060994,80103684,55231521.0,63274211.0,5.0,8
2011,12,16829473.0,74249294,79277265,57419821.0,62447792.0,6.0,8
2011,12,16829473.0,70154687,84531767,53325214.0,67702294.0,7.0,8
2011,12,16829473.0,70296528,78462720,53467055.0,61633247.0,8.0,8
2012,1,1644000.0,63426694,71382278,61782694.0,69738278.0,5.0,8
2012,1,1644000.0,57688005,59628596,56044005.0,57984596.0,6.0,8
2012,1,1644000.0,57427858,70296352,55783858.0,68652352.0,7.0,8
2012,1,1644000.0,54482417,64138212,52838417.0,62494212.0,8.0,8
2012,5,58341872.0,48390187,46821933,9951685.0,11519939.0,5.0,8
2012,5,58341872.0,56276284,49063886,2065588.0,9277986.0,6.0,8
2012,5,58341872.0,60382654,41395268,2040782.0,16946604.0,7.0,8
2012,5,58341872.0,54917247,36699401,3424625.0,21642471.0,8.0,8
2012,5,58341872.0,54812487,50561901,3529385.0,7779971.0,9.0,8
2012,6,153196544.0,67915573,54603179,85280971.0,98593365.0,5.0,8
2012,6,153196544.0,63835267,50474214,89361277.0,102722330.0,6.0,8
2012,6,153196544.0,64937773,51445756,88258771.0,101750788.0,7.0,8
2012,6,153196544.0,66483266,50701845,86713278.0,102494699.0,8.0,8
2012,6,153196544.0,75801502,58095953,77395042.0,95100591.0,9.0,8
2012,7,74042157.0,124688688,115467094,50646531.0,41424937.0,5.0,8
2012,7,74042157.0,120097745,116863916,46055588.0,42821759.0,6.0,8
2012,7,74042157.0,123820182,126521078,49778025.0,52478921.0,7.0,8
2012,7,74042157.0,117239681,124293877,43197524.0,50251720.0,8.0,8
2012,7,74042157.0,122932575,128121023,48890418.0,54078866.0,9.0,8
2012,8,13920645.0,89713924,98187497,75793279.0,84266852.0,5.0,8
2012,8,13920645.0,85267767,97705531,71347122.0,83784886.0,6.0,8
2012,8,13920645.0,82008119,94309457,68087474.0,80388812.0,7.0,8
2012,8,13920645.0,98383409,103937412,84462764.0,90016767.0,8.0,8
2012,8,13920645.0,87626499,106825005,73705854.0,92904360.0,9.0,8
2012,9,44226473.0,89261151,57845302,45034678.0,13618829.0,5.0,8
2012,9,44226473.0,93380111,55689914,49153638.0,11463441.0,6.0,8
2012,9,44226473.0,77781466,58412730,33554993.0,14186257.0,7.0,8
2012,9,44226473.0,65174934,68900004,20948461.0,24673531.0,8.0,8
2012,9,44226473.0,81726237,78648488,37499764.0,34422015.0,9.0,8
2012,10,81548957.0,63459782,47984502,18089175.0,33564455.0,5.0,8
2012,10,81548957.0,59364275,46953228,22184682.0,34595729.0,6.0,8
2012,10,81548957.0,59822858,49297743,21726099.0,32251214.0,7.0,8
2012,10,81548957.0,56061862,54272999,25487095.0,27275958.0,8.0,8
2012,10,81548957.0,54560639,57566269,26988318.0,23982688.0,9.0,8
2012,11,93418343.0,56049261,56940835,37369082.0,36477508.0,5.0,8
2012,11,93418343.0,53589879,62570082,39828464.0,30848261.0,6.0,8
2012,11,93418343.0,57073683,61598692,36344660.0,31819651.0,7.0,8
2012,11,93418343.0,59085709,68934637,34332634.0,24483706.0,8.0,8
2012,11,93418343.0,68835734,67944947,24582609.0,25473396.0,9.0,8
2012,12,42681645.0,42480151,50973970,201494.0,8292325.0,5.0,8
2012,12,42681645.0,45558459,49657151,2876814.0,6975506.0,6.0,8
2012,12,42681645.0,43437848,56467811,756203.0,13786166.0,7.0,8
2012,12,42681645.0,41461090,60100410,1220555.0,17418765.0,8.0,8
2012,12,42681645.0,35729467,61153247,6952178.0,18471602.0,9.0,8
2013,1,15768908.0,37043482,38178665,21274574.0,22409757.0,5.0,8
2013,1,15768908.0,40043578,38639937,24274670.0,22871029.0,6.0,8
2013,1,15768908.0,35440743,43836841,19671835.0,28067933.0,7.0,8
2013,1,15768908.0,33404160,48119504,17635252.0,32350596.0,8.0,8
2013,1,15768908.0,37581766,42557761,21812858.0,26788853.0,9.0,8
2013,5,57797655.0,43573372,36761877,14224283.0,21035778.0,5.0,8
2013,5,57797655.0,44453500,41902308,13344155.0,15895347.0,6.0,8
2013,5,57797655.0,44711501,42845045,13086154.0,14952610.0,7.0,8
2013,5,57797655.0,45230472,41308164,12567183.0,16489491.0,8.0,8
2013,5,57797655.0,45469503,44790836,12328152.0,13006819.0,9.0,8
2013,5,57797655.0,47357621,49586954,10440034.0,8210701.0,10.0,8
2013,6,67559029.0,47817225,82944026,19741804.0,15384997.0,5.0,8
2013,6,67559029.0,51701972,93729371,15857057.0,26170342.0,6.0,8
2013,6,67559029.0,47724674,96352204,19834355.0,28793175.0,7.0,8
2013,6,67559029.0,57107911,91707786,10451118.0,24148757.0,8.0,8
2013,6,67559029.0,46594831,83151202,20964198.0,15592173.0,9.0,8
2013,6,67559029.0,44337736,89771825,23221293.0,22212796.0,10.0,8
2013,7,113349654.0,47799192,59544084,65550462.0,53805570.0,5.0,8
2013,7,113349654.0,41843597,69822683,71506057.0,43526971.0,6.0,8
2013,7,113349654.0,51129289,63724937,62220365.0,49624717.0,7.0,8
2013,7,113349654.0,55219887,62790971,58129767.0,50558683.0,8.0,8
2013,7,113349654.0,54502681,63792827,58846973.0,49556827.0,9.0,8
2013,7,113349654.0,54643468,71373363,58706186.0,41976291.0,10.0,8
2013,8,94092001.0,58442560,63674388,35649441.0,30417613.0,5.0,8
2013,8,94092001.0,50411443,57140941,43680558.0,36951060.0,6.0,8
2013,8,94092001.0,66043295,50875469,28048706.0,43216532.0,7.0,8
2013,8,94092001.0,58686131,53595691,35405870.0,40496310.0,8.0,8
2013,8,94092001.0,65449612,61801849,28642389.0,32290152.0,9.0,8
2013,8,94092001.0,60093475,43870304,33998526.0,50221697.0,10.0,8
2013,9,67306128.0,65832823,77301802,1473305.0,9995674.0,5.0,8
2013,9,67306128.0,63861787,76134460,3444341.0,8828332.0,6.0,8
2013,9,67306128.0,68976493,80827330,1670365.0,13521202.0,7.0,8
2013,9,67306128.0,62565801,78554969,4740327.0,11248841.0,8.0,8
2013,9,67306128.0,63949128,72662507,3357000.0,5356379.0,9.0,8
2013,9,67306128.0,63747517,74889310,3558611.0,7583182.0,10.0,8
2013,10,151962460.0,71728856,80407825,80233604.0,71554635.0,5.0,8
2013,10,151962460.0,73365977,79116308,78596483.0,72846152.0,6.0,8
2013,10,151962460.0,74325223,79879270,77637237.0,72083190.0,7.0,8
2013,10,151962460.0,74747419,82497004,77215041.0,69465456.0,8.0,8
2013,10,151962460.0,73191509,80966524,78770951.0,70995936.0,9.0,8
2013,10,151962460.0,67679031,81410096,84283429.0,70552364.0,10.0,8
2013,11,87993371.0,113510367,115327253,25516996.0,27333882.0,5.0,8
2013,11,87993371.0,107563637,108612465,19570266.0,20619094.0,6.0,8
2013,11,87993371.0,118423859,114772516,30430488.0,26779145.0,7.0,8
2013,11,87993371.0,116820937,113543825,28827566.0,25550454.0,8.0,8
2013,11,87993371.0,113927855,121517023,25934484.0,33523652.0,9.0,8
2013,11,87993371.0,114743027,114574111,26749656.0,26580740.0,10.0,8
2013,12,43009264.0,85939172,87893966,42929908.0,44884702.0,5.0,8
2013,12,43009264.0,87667031,93148481,44657767.0,50139217.0,6.0,8
2013,12,43009264.0,86930301,86923302,43921037.0,43914038.0,7.0,8
2013,12,43009264.0,90333263,84486812,47323999.0,41477548.0,8.0,8
2013,12,43009264.0,80852393,86417169,37843129.0,43407905.0,9.0,8
2013,12,43009264.0,85052862,89530131,42043598.0,46520867.0,10.0,8
2014,1,41770208.0,53576915,60526899,11806707.0,18756691.0,5.0,8
2014,1,41770208.0,46636812,60518854,4866604.0,18748646.0,6.0,8
2014,1,41770208.0,52766188,57466130,10995980.0,15695922.0,7.0,8
2014,1,41770208.0,52052178,58315830,10281970.0,16545622.0,8.0,8
2014,1,41770208.0,44401497,60615649,2631289.0,18845441.0,9.0,8
2014,1,41770208.0,38320703,63951287,3449505.0,22181079.0,10.0,8
2014,2,66420182.0,41603311,42938296,24816871.0,23481886.0,5.0,8
2014,2,66420182.0,40817682,40540833,25602500.0,25879349.0,6.0,8
2014,2,66420182.0,40310205,45935316,26109977.0,20484866.0,7.0,8
2014,2,66420182.0,37617260,37468452,28802922.0,28951730.0,8.0,8
2014,2,66420182.0,37971372,46925152,28448810.0,19495030.0,9.0,8
2014,2,66420182.0,42850802,34528435,23569380.0,31891747.0,10.0,8
2014,4,31161095.0,46803256,41713898,15642161.0,10552803.0,5.0,8
2014,4,31161095.0,38102029,45993162,6940934.0,14832067.0,6.0,8
2014,4,31161095.0,38355737,48086248,7194642.0,16925153.0,7.0,8
2014,4,31161095.0,37862650,46721563,6701555.0,15560468.0,8.0,8
2014,4,31161095.0,37258043,46329654,6096948.0,15168559.0,9.0,8
2014,4,31161095.0,36604427,42074119,5443332.0,10913024.0,10.0,8
2014,4,31161095.0,34535451,43330181,3374356.0,12169086.0,11.0,8
2014,5,107014077.0,56695634,51171617,50318443.0,55842460.0,5.0,8
2014,5,107014077.0,52785476,51276658,54228601.0,55737419.0,6.0,8
2014,5,107014077.0,55053974,59734338,51960103.0,47279739.0,7.0,8
2014,5,107014077.0,58459699,58438136,48554378.0,48575941.0,8.0,8
2014,5,107014077.0,52511498,60294166,54502579.0,46719911.0,9.0,8
2014,5,107014077.0,56283573,58878224,50730504.0,48135853.0,10.0,8
2014,5,107014077.0,47813799,56364150,59200278.0,50649927.0,11.0,8
2014,6,60132377.0,83315866,88312986,23183489.0,28180609.0,5.0,8
2014,6,60132377.0,88918001,87519231,28785624.0,27386854.0,6.0,8
2014,6,60132377.0,90330905,93133836,30198528.0,33001459.0,7.0,8
2014,6,60132377.0,88974988,89677022,28842611.0,29544645.0,8.0,8
2014,6,60132377.0,93494989,86394337,33362612.0,26261960.0,9.0,8
2014,6,60132377.0,84100059,94782315,23967682.0,34649938.0,10.0,8
2014,6,60132377.0,92206522,96295163,32074145.0,36162786.0,11.0,8
2014,7,143319347.0,76701295,90635351,66618052.0,52683996.0,5.0,8
2014,7,143319347.0,79578100,84209759,63741247.0,59109588.0,6.0,8
2014,7,143319347.0,81096189,94366287,62223158.0,48953060.0,7.0,8
2014,7,143319347.0,71658836,92365413,71660511.0,50953934.0,8.0,8
2014,7,143319347.0,71484516,90275750,71834831.0,53043597.0,9.0,8
2014,7,143319347.0,67786575,89657812,75532772.0,53661535.0,10.0,8
2014,7,143319347.0,77893900,89860702,65425447.0,53458645.0,11.0,8
2014,8,90362833.0,82571569,83948099,7791264.0,6414734.0,5.0,8
2014,8,90362833.0,76599790,92824704,13763043.0,2461871.0,6.0,8
2014,8,90362833.0,88046335,101125012,2316498.0,10762179.0,7.0,8
2014,8,90362833.0,81438561,87474311,8924272.0,2888522.0,8.0,8
2014,8,90362833.0,86703350,87768011,3659483.0,2594822.0,9.0,8
2014,8,90362833.0,93649453,99271965,3286620.0,8909132.0,10.0,8
2014,8,90362833.0,104313312,88567515,13950479.0,1795318.0,11.0,8
2014,9,97386187.0,82893545,82729947,14492642.0,14656240.0,5.0,8
2014,9,97386187.0,84038448,88008027,13347739.0,9378160.0,6.0,8
2014,9,97386187.0,82006945,87601078,15379242.0,9785109.0,7.0,8
2014,9,97386187.0,85167912,85666913,12218275.0,11719274.0,8.0,8
2014,9,97386187.0,93729676,82663982,3656511.0,14722205.0,9.0,8
2014,9,97386187.0,88926098,88260428,8460089.0,9125759.0,10.0,8
2014,9,97386187.0,89804831,84915786,7581356.0,12470401.0,11.0,8
2014,10,164874083.0,111963726,130754341,52910357.0,34119742.0,5.0,8
2014,10,164874083.0,114799249,124545620,50074834.0,40328463.0,6.0,8
2014,10,164874083.0,110935765,123978523,53938318.0,40895560.0,7.0,8
2014,10,164874083.0,116800426,119119705,48073657.0,45754378.0,8.0,8
2014,10,164874083.0,109079039,122532677,55795044.0,42341406.0,9.0,8
2014,10,164874083.0,113400613,127133798,51473470.0,37740285.0,10.0,8
2014,10,164874083.0,107785875,125667548,57088208.0,39206535.0,11.0,8
2014,11,108679079.0,118437228,118733416,9758149.0,10054337.0,5.0,8
2014,11,108679079.0,117325115,116884752,8646036.0,8205673.0,6.0,8
2014,11,108679079.0,121896421,117665146,13217342.0,8986067.0,7.0,8
2014,11,108679079.0,119206328,111366239,10527249.0,2687160.0,8.0,8
2014,11,108679079.0,114211514,120795799,5532435.0,12116720.0,9.0,8
2014,11,108679079.0,123858772,111617044,15179693.0,2937965.0,10.0,8
2014,11,108679079.0,122382368,112142942,13703289.0,3463863.0,11.0,8
2014,12,50956711.0,92946600,98126344,41989889.0,47169633.0,5.0,8
2014,12,50956711.0,92509523,103081530,41552812.0,52124819.0,6.0,8
2014,12,50956711.0,90543359,106650293,39586648.0,55693582.0,7.0,8
2014,12,50956711.0,86360446,100948017,35403735.0,49991306.0,8.0,8
2014,12,50956711.0,97626182,103525617,46669471.0,52568906.0,9.0,8
2014,12,50956711.0,91918414,103605626,40961703.0,52648915.0,10.0,8
2014,12,50956711.0,87821514,106837481,36864803.0,55880770.0,11.0,8
2015,1,38923254.0,75083833,73524657,36160579.0,34601403.0,5.0,8
2015,1,38923254.0,73544164,82885237,34620910.0,43961983.0,6.0,8
2015,1,38923254.0,73555216,70796769,34631962.0,31873515.0,7.0,8
2015,1,38923254.0,75758112,78432579,36834858.0,39509325.0,8.0,8
2015,1,38923254.0,74157285,77284742,35234031.0,38361488.0,9.0,8
2015,1,38923254.0,76187410,75598625,37264156.0,36675371.0,10.0,8
2015,1,38923254.0,80318777,78690055,41395523.0,39766801.0,11.0,8
2015,4,35916408.0,41536802,49654943,5620394.0,13738535.0,5.0,8
2015,4,35916408.0,39611325,49710418,3694917.0,13794010.0,6.0,8
2015,4,35916408.0,40413743,49831156,4497335.0,13914748.0,7.0,8
2015,4,35916408.0,40944641,43103080,5028233.0,7186672.0,8.0,8
2015,4,35916408.0,40948114,46016245,5031706.0,10099837.0,9.0,8
2015,4,35916408.0,40812905,49470248,4896497.0,13553840.0,10.0,8
2015,4,35916408.0,40745911,48946653,4829503.0,13030245.0,11.0,8
2015,4,35916408.0,39261715,46892556,3345307.0,10976148.0,12.0,8
2015,5,41673232.0,75082362,69229242,33409130.0,27556010.0,5.0,8
2015,5,41673232.0,74408187,70632812,32734955.0,28959580.0,6.0,8
2015,5,41673232.0,70669741,73248993,28996509.0,31575761.0,7.0,8
2015,5,41673232.0,73208854,73874057,31535622.0,32200825.0,8.0,8
2015,5,41673232.0,78287466,74256475,36614234.0,32583243.0,9.0,8
2015,5,41673232.0,72128216,72362749,30454984.0,30689517.0,10.0,8
2015,5,41673232.0,75398317,75248537,33725085.0,33575305.0,11.0,8
2015,5,41673232.0,77875118,69144823,36201886.0,27471591.0,12.0,8
2015,6,89739873.0,78750468,66832664,10989405.0,22907209.0,5.0,8
2015,6,89739873.0,76293069,57588781,13446804.0,32151092.0,6.0,8
2015,6,89739873.0,66745804,58236982,22994069.0,31502891.0,7.0,8
2015,6,89739873.0,77983322,57827554,11756551.0,31912319.0,8.0,8
2015,6,89739873.0,72671277,57162225,17068596.0,32577648.0,9.0,8
2015,6,89739873.0,72471874,55420202,17267999.0,34319671.0,10.0,8
2015,6,89739873.0,68578009,57093735,21161864.0,32646138.0,11.0,8
2015,6,89739873.0,75246377,64810967,14493496.0,24928906.0,12.0,8
2015,7,57059997.0,127772334,116835561,70712337.0,59775564.0,5.0,8
2015,7,57059997.0,124490859,105766493,67430862.0,48706496.0,6.0,8
2015,7,57059997.0,119202258,108314784,62142261.0,51254787.0,7.0,8
2015,7,57059997.0,118583210,106754840,61523213.0,49694843.0,8.0,8
2015,7,57059997.0,119264791,101325300,62204794.0,44265303.0,9.0,8
2015,7,57059997.0,123452670,108929260,66392673.0,51869263.0,10.0,8
2015,7,57059997.0,119653960,102706243,62593963.0,45646246.0,11.0,8
2015,7,57059997.0,122195347,107178315,65135350.0,50118318.0,12.0,8
2015,8,92576087.0,75870445,71746172,16705642.0,20829915.0,5.0,8
2015,8,92576087.0,71428541,65747999,21147546.0,26828088.0,6.0,8
2015,8,92576087.0,72586520,63919652,19989567.0,28656435.0,7.0,8
2015,8,92576087.0,75341654,68788506,17234433.0,23787581.0,8.0,8
2015,8,92576087.0,80313503,67552209,12262584.0,25023878.0,9.0,8
2015,8,92576087.0,79741234,66939401,12834853.0,25636686.0,10.0,8
2015,8,92576087.0,73882434,72965503,18693653.0,19610584.0,11.0,8
2015,8,92576087.0,82438654,71391889,10137433.0,21184198.0,12.0,8
2015,9,157163804.0,85778527,76758797,71385277.0,80405007.0,5.0,8
2015,9,157163804.0,76748630,79262507,80415174.0,77901297.0,6.0,8
2015,9,157163804.0,83683230,71070983,73480574.0,86092821.0,7.0,8
2015,9,157163804.0,75208524,78224417,81955280.0,78939387.0,8.0,8
2015,9,157163804.0,77845765,76938844,79318039.0,80224960.0,9.0,8
2015,9,157163804.0,83514197,75082911,73649607.0,82080893.0,10.0,8
2015,9,157163804.0,83779867,78267832,73383937.0,78895972.0,11.0,8
2015,9,157163804.0,88239920,77720037,68923884.0,79443767.0,12.0,8
2015,10,72352045.0,141252167,144546414,68900122.0,72194369.0,5.0,8
2015,10,72352045.0,146484436,148547429,74132391.0,76195384.0,6.0,8
2015,10,72352045.0,144582195,147787906,72230150.0,75435861.0,7.0,8
2015,10,72352045.0,134726195,143183354,62374150.0,70831309.0,8.0,8
2015,10,72352045.0,144474187,143976150,72122142.0,71624105.0,9.0,8
2015,10,72352045.0,147233094,147360429,74881049.0,75008384.0,10.0,8
2015,10,72352045.0,143138714,148645876,70786669.0,76293831.0,11.0,8
2015,10,72352045.0,139156651,149926594,66804606.0,77574549.0,12.0,8
2015,11,46707875.0,96443832,102067228,49735957.0,55359353.0,5.0,8
2015,11,46707875.0,97218102,107503691,50510227.0,60795816.0,6.0,8
2015,11,46707875.0,98861678,105578189,52153803.0,58870314.0,7.0,8
2015,11,46707875.0,105104329,113165408,58396454.0,66457533.0,8.0,8
2015,11,46707875.0,104543816,118163198,57835941.0,71455323.0,9.0,8
2015,11,46707875.0,94269221,109058206,47561346.0,62350331.0,10.0,8
2015,11,46707875.0,100132504,104542779,53424629.0,57834904.0,11.0,8
2015,11,46707875.0,96899646,101435369,50191771.0,54727494.0,12.0,8
2015,12,66329900.0,58745233,63480809,7584667.0,2849091.0,5.0,8
2015,12,66329900.0,63453086,67501356,2876814.0,1171456.0,6.0,8
2015,12,66329900.0,70030449,64529636,3700549.0,1800264.0,7.0,8
2015,12,66329900.0,65924442,72355603,405458.0,6025703.0,8.0,8
2015,12,66329900.0,71356336,66203538,5026436.0,126362.0,9.0,8
2015,12,66329900.0,64529082,59246457,1800818.0,7083443.0,10.0,8
2015,12,66329900.0,67034419,69039992,704519.0,2710092.0,11.0,8
2015,12,66329900.0,61934798,65320206,4395102.0,1009694.0,12.0,8
2016,1,4602215.0,42902519,57550899,38300304.0,52948684.0,5.0,8
2016,1,4602215.0,52924660,60877493,48322445.0,56275278.0,6.0,8
2016,1,4602215.0,49472700,58233235,44870485.0,53631020.0,7.0,8
2016,1,4602215.0,53322184,57794554,48719969.0,53192339.0,8.0,8
2016,1,4602215.0,53753491,60609145,49151276.0,56006930.0,9.0,8
2016,1,4602215.0,52100084,59696502,47497869.0,55094287.0,10.0,8
2016,1,4602215.0,45260326,63442987,40658111.0,58840772.0,11.0,8
2016,1,4602215.0,44067173,55161053,39464958.0,50558838.0,12.0,8
2016,2,50710408.0,41757442,53867460,8952966.0,3157052.0,5.0,8
2016,2,50710408.0,39967240,51434984,10743168.0,724576.0,6.0,8
2016,2,50710408.0,46052926,56546895,4657482.0,5836487.0,7.0,8
2016,2,50710408.0,45129842,48256762,5580566.0,2453646.0,8.0,8
2016,2,50710408.0,50146467,48283509,563941.0,2426899.0,9.0,8
2016,2,50710408.0,48733879,51911983,1976529.0,1201575.0,10.0,8
2016,2,50710408.0,56231699,54640923,5521291.0,3930515.0,11.0,8
2016,2,50710408.0,50454839,50472984,255569.0,237424.0,12.0,8
2016,6,8957044.0,38439022,80222251,29481978.0,71265207.0,5.0,8
2016,6,8957044.0,37488654,76171313,28531610.0,67214269.0,6.0,8
2016,6,8957044.0,39178700,74112849,30221656.0,65155805.0,7.0,8
2016,6,8957044.0,49949492,80457677,40992448.0,71500633.0,8.0,8
2016,6,8957044.0,46784240,75829037,37827196.0,66871993.0,9.0,8
2016,6,8957044.0,39786441,81927218,30829397.0,72970174.0,10.0,8
2016,6,8957044.0,46797344,71867572,37840300.0,62910528.0,11.0,8
2016,6,8957044.0,47681920,73224929,38724876.0,64267885.0,12.0,8
2016,6,8957044.0,42622460,76757709,33665416.0,67800665.0,13.0,8
2016,7,150603019.0,82604510,64098876,67998509.0,86504143.0,5.0,8
2016,7,150603019.0,79909502,59489777,70693517.0,91113242.0,6.0,8
2016,7,150603019.0,77668711,61495763,72934308.0,89107256.0,7.0,8
2016,7,150603019.0,77452589,55331558,73150430.0,95271461.0,8.0,8
2016,7,150603019.0,78733036,53716734,71869983.0,96886285.0,9.0,8
2016,7,150603019.0,77578276,53178941,73024743.0,97424078.0,10.0,8
2016,7,150603019.0,72219908,58366914,78383111.0,92236105.0,11.0,8
2016,7,150603019.0,76588911,57732229,74014108.0,92870790.0,12.0,8
2016,7,150603019.0,80760684,63243553,69842335.0,87359466.0,13.0,8
