CO_ANO,CO_MES,nick,SG_UF_NCM,CO_PAIS,CO_URF,KG_LIQUIDO,VL_FOB
1997,9,SAM_k,SP,23,817800,13731000.0,1768530.0
1997,9,SAM_k,SP,249,915100,2750850.0,551570.0
1997,9,SAM_k,SP,603,817800,4822900.0,1028100.0
1997,9,SAM_k,SP,999,817800,3529000.0,662510.0
1997,9,SAM_k,ZN,249,320100,3025000.0,600600.0
1997,9,SAM_k,ZN,603,817800,1500000.0,294000.0
1997,9,SAM_k,ZN,676,727600,3400000.0,632400.0
1997,9,SAM_k,ZN,999,320100,1500000.0,315000.0
1997,9,SAM_k,ZN,999,417600,8451860.0,1322040.0
1997,9,UREIA_k,MG,999,817800,1890000.0,491400.0
1997,9,UREIA_k,MT,676,915100,2048020.0,636688.0
1997,9,UREIA_k,MT,999,817800,2100000.0,522480.0
1997,9,UREIA_k,PR,85,915100,985670.0,309500.0
1997,9,UREIA_k,PR,676,915100,16042130.0,5036688.0
1997,9,UREIA_k,PR,999,915100,4159090.0,1125606.0
1997,9,UREIA_k,RS,85,1010500,1212069.0,294440.0
1997,9,UREIA_k,RS,676,1010500,20476295.0,5069562.0
1997,9,UREIA_k,RS,676,1015400,5815877.0,1478396.0
1997,9,UREIA_k,SP,831,817800,7500000.0,2076000.0
1997,9,UREIA_k,SP,999,817800,10885000.0,2781956.0
1997,9,UREIA_k,ZN,676,915100,1033070.0,351244.0
1997,9,UREIA_k,ZN,831,817800,3000000.0,807000.0
1997,9,UREIA_k,ZN,999,920151,13691561.0,3727624.0
1997,10,MAP_k,GO,249,915100,3052330.0,1228016.0
1997,10,MAP_k,GO,999,915100,738880.0,288902.0
1997,10,MAP_k,PR,249,915100,18157840.0,8186532.0
1997,10,MAP_k,PR,831,915100,9544580.0,4194302.0
1997,10,MAP_k,PR,831,920151,1000000.0,460206.0
1997,10,MAP_k,PR,999,915100,25329220.0,10777656.0
1997,10,MAP_k,RS,676,417600,1500000.0,678000.0
1997,10,MAP_k,RS,831,1010500,7685328.0,3296976.0
1997,10,MAP_k,RS,831,1015400,7038417.0,3192722.0
1997,10,MAP_k,RS,999,1010500,8894132.0,3948996.0
1997,10,MAP_k,SP,999,817800,17350323.0,7752652.0
1997,10,MAP_k,SP,999,915100,2196690.0,989436.0
1997,10,MAP_k,ZN,249,440100,10454528.0,4556978.0
1997,10,MAP_k,ZN,249,915100,1605170.0,689612.0
1997,10,MAP_k,ZN,999,727600,1291911.0,542602.0
1997,10,MOP_k,BA,149,520100,6900000.0,1656000.0
1997,10,MOP_k,BA,676,517600,17244625.0,4537242.0
1997,10,MOP_k,GO,149,520100,3400000.0,816000.0
1997,10,MOP_k,MG,23,817800,19400000.0,5434400.0
1997,10,MOP_k,MG,149,520100,2700000.0,648000.0
1997,10,MOP_k,MG,149,817800,23000000.0,6132000.0
1997,10,MOP_k,MG,249,817800,11500000.0,3028600.0
1997,10,MOP_k,MG,383,817800,9900000.0,2900600.0
1997,10,MOP_k,MG,676,727600,6500000.0,1701000.0
1997,10,MOP_k,MG,676,817800,2773880.0,649088.0
1997,10,MOP_k,MG,676,915100,5524010.0,1347050.0
1997,10,MOP_k,PR,23,910152,22913280.0,6159206.0
1997,10,MOP_k,PR,149,910152,22408860.0,5890344.0
1997,10,MOP_k,PR,383,915100,34376980.0,10813654.0
1997,10,MOP_k,PR,676,910152,12275570.0,3091394.0
1997,10,MOP_k,PR,676,915100,27395440.0,6715458.0
1997,10,MOP_k,PR,999,915100,2832090.0,770548.0
1997,10,MOP_k,RS,149,417600,5000000.0,1320000.0
1997,10,MOP_k,RS,149,1010500,16930871.0,4135346.0
1997,10,MOP_k,RS,383,1010500,6517432.0,1725232.0
1997,10,MOP_k,RS,603,1010500,5464166.0,1180260.0
1997,10,MOP_k,RS,676,1010500,30494599.0,7763928.0
1997,10,MOP_k,RS,676,1015400,5763574.0,2683618.0
1997,10,MOP_k,RS,999,1010500,26437377.0,6219066.0
1997,10,MOP_k,SP,23,817800,28600000.0,7826200.0
1997,10,MOP_k,SP,149,817800,34060000.0,9222680.0
1997,10,MOP_k,SP,249,817800,4501130.0,1197484.0
1997,10,MOP_k,SP,383,817800,10660000.0,3165534.0
1997,10,MOP_k,SP,676,817800,4000000.0,949500.0
1997,10,MOP_k,SP,999,817800,11500000.0,2976800.0
1997,10,MOP_k,ZN,149,417600,3495000.0,926544.0
1997,10,MOP_k,ZN,383,727600,4000000.0,1022000.0
1997,10,MOP_k,ZN,676,517600,3164584.0,842130.0
1997,10,MOP_k,ZN,676,727600,9600000.0,2505600.0
1997,10,MOP_k,ZN,999,915100,2553450.0,656238.0
1997,10,SAM_k,BA,249,517600,6788695.0,1079460.0
1997,10,SAM_k,BA,676,517600,1272848.0,182560.0
1997,10,SAM_k,MG,23,817800,2150000.0,279500.0
1997,10,SAM_k,MG,87,817800,2500000.0,405000.0
1997,10,SAM_k,MG,249,727600,14222300.0,2048012.0
1997,10,SAM_k,MG,249,817800,4975000.0,804402.0
1997,10,SAM_k,MG,603,817800,2450000.0,369900.0
1997,10,SAM_k,MG,999,817800,3835000.0,579300.0
1997,10,SAM_k,PR,87,910152,1038760.0,191132.0
1997,10,SAM_k,PR,603,1010500,525000.0,86100.0
1997,10,SAM_k,PR,676,915100,1006490.0,207336.0
1997,10,SAM_k,PR,999,915100,998770.0,205746.0
1997,10,SAM_k,RS,573,1010500,3972974.0,663756.0
1997,10,SAM_k,RS,603,1010500,2863027.0,561154.0
1997,10,SAM_k,RS,999,1010500,3816992.0,783460.0
1997,10,SAM_k,SP,23,817800,2000000.0,306000.0
1997,10,SAM_k,SP,87,817800,7476000.0,1211112.0
1997,10,SAM_k,SP,249,817800,16354800.0,2472574.0
1997,10,SAM_k,SP,603,817800,3086839.0,468574.0
1997,10,SAM_k,SP,999,817800,2285000.0,331150.0
1997,10,SAM_k,ZN,249,440100,17089825.0,2768550.0
1997,10,SAM_k,ZN,249,517600,1940428.0,314350.0
1997,10,SAM_k,ZN,249,727600,15299367.0,2203108.0
1997,10,SAM_k,ZN,249,915100,695540.0,137716.0
1997,10,UREIA_k,BA,676,517600,12526386.0,2651376.0
1997,10,UREIA_k,MG,249,817800,1500000.0,381000.0
1997,10,UREIA_k,MG,676,817800,8000000.0,1720000.0
1997,10,UREIA_k,MG,831,727600,2000000.0,548000.0
1997,10,UREIA_k,MG,999,727600,3598376.0,900230.0
1997,10,UREIA_k,MG,999,817800,3000000.0,645000.0
1997,10,UREIA_k,PR,676,915100,1506150.0,468232.0
1997,10,UREIA_k,PR,831,817800,2000000.0,492000.0
1997,10,UREIA_k,PR,831,920151,5200000.0,1384800.0
1997,10,UREIA_k,RS,831,1010500,16249745.0,4001414.0
1997,10,UREIA_k,SP,831,817800,4853211.0,1182236.0
1997,10,UREIA_k,SP,999,817800,11800000.0,2981000.0
1997,10,UREIA_k,ZN,831,727600,2700000.0,739800.0
1997,10,UREIA_k,ZN,831,920151,15000000.0,4102000.0
1997,10,UREIA_k,ZN,999,727600,6490667.0,1648416.0
1997,10,UREIA_k,ZN,999,920151,2278500.0,585178.0
1997,11,MAP_k,BA,249,517600,4712467.0,2133406.0
1997,11,MAP_k,BA,831,517600,4603711.0,2080680.0
1997,11,MAP_k,BA,831,915100,1966190.0,900516.0
1997,11,MAP_k,BA,999,517600,1497308.0,679714.0
1997,11,MAP_k,GO,249,915100,948420.0,402130.0
1997,11,MAP_k,MG,676,727600,3443439.0,1577096.0
1997,11,MAP_k,MT,831,915100,1019400.0,428148.0
1997,11,MAP_k,PR,249,915100,20509599.0,9164278.0
1997,11,MAP_k,PR,831,910152,3460370.0,1521142.0
1997,11,MAP_k,PR,831,915100,17655640.0,7658006.0
1997,11,MAP_k,RS,249,1010500,4963433.0,2154130.0
1997,11,MAP_k,RS,249,1015400,4761350.0,1856930.0
1997,11,MAP_k,RS,831,1010500,1759223.0,797632.0
1997,11,MAP_k,SP,999,915100,1499820.0,664420.0
1997,11,MAP_k,ZN,249,915100,2850350.0,1123038.0
1997,11,MAP_k,ZN,676,417600,4425000.0,1901846.0
1997,11,MAP_k,ZN,676,727600,1773893.0,812442.0
1997,11,MAP_k,ZN,831,517600,998205.0,460130.0
1997,11,MAP_k,ZN,831,910152,1415100.0,650946.0
1997,11,MOP_k,BA,149,520100,2000000.0,480000.0
1997,11,MOP_k,BA,999,517600,10742193.0,2905814.0
1997,11,MOP_k,GO,149,520100,5500000.0,1320000.0
1997,11,MOP_k,MG,23,817800,3527373.0,925446.0
1997,11,MOP_k,MG,23,910152,4923550.0,1320692.0
1997,11,MOP_k,MG,149,520100,2550000.0,612000.0
1997,11,MOP_k,MG,149,817800,3300000.0,909000.0
1997,11,MOP_k,MG,999,817800,6700120.0,1822432.0
1997,11,MOP_k,MT,383,915100,2978630.0,780188.0
1997,11,MOP_k,PR,23,910152,18863840.0,5178344.0
1997,11,MOP_k,PR,149,910152,16320660.0,4146688.0
1997,11,MOP_k,PR,149,915100,6985410.0,1697484.0
1997,11,MOP_k,PR,383,910152,11890890.0,2978622.0
1997,11,MOP_k,PR,383,915100,22620390.0,6081524.0
1997,11,MOP_k,PR,676,910152,7957620.0,2076666.0
1997,11,MOP_k,PR,999,915100,10500670.0,2856182.0
1997,11,MOP_k,RS,23,1010500,6659836.0,1703892.0
1997,11,MOP_k,RS,23,1015400,4110728.0,1142782.0
1997,11,MOP_k,RS,149,1010500,18615898.0,4466026.0
1997,11,MOP_k,RS,383,1010500,4007346.0,1024610.0
1997,11,MOP_k,RS,383,1015400,3218582.0,777544.0
1997,11,MOP_k,RS,676,1010500,28472766.0,7266352.0
1997,11,MOP_k,RS,676,1015400,10571010.0,2485698.0
1997,11,MOP_k,RS,999,1010500,9666090.0,2532516.0
1997,11,MOP_k,SP,23,817800,2730000.0,742560.0
1997,11,MOP_k,SP,149,817800,18151000.0,5030582.0
1997,11,MOP_k,SP,149,910152,3003680.0,792972.0
1997,11,MOP_k,SP,158,817800,8200000.0,1851800.0
1997,11,MOP_k,SP,383,817800,2150000.0,606300.0
1997,11,MOP_k,SP,676,817800,6355000.0,1708560.0
1997,11,MOP_k,SP,676,915100,4497129.0,1184320.0
1997,11,MOP_k,SP,831,817800,3000000.0,816000.0
1997,11,MOP_k,SP,999,817800,8095000.0,2225840.0
1997,11,MOP_k,ZN,23,717600,6948247.0,2084598.0
1997,11,MOP_k,ZN,149,520100,5000000.0,1200000.0
1997,11,MOP_k,ZN,999,517600,3103798.0,856648.0
1997,11,SAM_k,GO,999,817800,1000000.0,140000.0
1997,11,SAM_k,MG,87,817800,3500000.0,469000.0
1997,11,SAM_k,MG,249,727600,6099900.0,719788.0
1997,11,SAM_k,MG,249,817800,2600000.0,416600.0
1997,11,SAM_k,MG,603,817800,10551559.0,1383930.0
1997,11,SAM_k,MG,999,817800,3100000.0,477000.0
1997,11,SAM_k,MT,999,817800,1250000.0,160000.0
1997,11,SAM_k,PR,249,915100,1121120.0,234090.0
1997,11,SAM_k,PR,573,910152,6935020.0,1234434.0
1997,11,SAM_k,PR,676,915100,3498190.0,706634.0
1997,11,SAM_k,PR,999,817800,3924700.0,345374.0
1997,11,SAM_k,PR,999,910152,1500000.0,267000.0
1997,11,SAM_k,RS,87,1015400,2518157.0,380834.0
1997,11,SAM_k,RS,249,417600,4843000.0,716764.0
1997,11,SAM_k,SP,23,817800,7613000.0,1106028.0
1997,11,SAM_k,SP,87,817800,3800000.0,509200.0
1997,11,SAM_k,SP,249,817800,1100002.0,215852.0
1997,11,SAM_k,SP,603,817800,15492700.0,2285642.0
1997,11,SAM_k,SP,676,817800,5121080.0,594046.0
1997,11,SAM_k,SP,999,817800,8200000.0,1098500.0
1997,11,SAM_k,ZN,87,440100,9477166.0,1269940.0
1997,11,SAM_k,ZN,249,417600,1937200.0,251836.0
1997,11,SAM_k,ZN,249,727600,5000000.0,590000.0
1997,11,SAM_k,ZN,573,417600,3000000.0,366000.0
1997,11,UREIA_k,BA,676,517600,2532438.0,592590.0
1997,11,UREIA_k,MG,676,727600,1425000.0,319200.0
1997,11,UREIA_k,MG,676,817800,15288879.0,3210664.0
1997,11,UREIA_k,MG,999,727600,3524035.0,895104.0
1997,11,UREIA_k,MG,999,817800,2550000.0,563850.0
1997,11,UREIA_k,PR,999,915100,1508220.0,337842.0
1997,11,UREIA_k,RS,676,1010500,39192579.0,8995646.0
1997,11,UREIA_k,RS,831,1010500,6692651.0,1373760.0
1997,11,UREIA_k,RS,999,1010500,7941435.0,1673658.0
1997,11,UREIA_k,RS,999,1015400,6816330.0,1756298.0
1997,11,UREIA_k,SP,603,817800,1900000.0,418000.0
1997,11,UREIA_k,SP,676,817800,3500000.0,745000.0
1997,11,UREIA_k,SP,831,817800,5250000.0,1209600.0
1997,11,UREIA_k,SP,999,817800,11950000.0,2845300.0
1997,11,UREIA_k,ZN,249,920151,1500000.0,360050.0
1997,11,UREIA_k,ZN,676,727600,5225000.0,1170400.0
1997,11,UREIA_k,ZN,831,920151,4500000.0,1080152.0
1997,11,UREIA_k,ZN,999,727600,3478222.0,883468.0
1997,12,MAP_k,BA,249,517600,604911.0,251760.0
1997,12,MAP_k,BA,676,517600,6959335.0,3157788.0
1997,12,MAP_k,GO,249,910152,866570.0,405554.0
1997,12,MAP_k,GO,249,915100,475000.0,200450.0
1997,12,MAP_k,PR,249,910152,4797290.0,2250504.0
1997,12,MAP_k,PR,831,915100,2283410.0,1057218.0
1997,12,MAP_k,PR,999,915100,4009980.0,1716272.0
1997,12,MAP_k,RS,676,417600,2625000.0,1197000.0
1997,12,MAP_k,SP,831,817800,2930824.0,1318870.0
1997,12,MAP_k,ZN,676,320100,3150000.0,1436400.0
1997,12,MAP_k,ZN,831,320100,5517840.0,2469414.0
1997,12,MOP_k,BA,149,417600,1810450.0,434508.0
1997,12,MOP_k,BA,383,517600,8708794.0,2407828.0
1997,12,MOP_k,BA,999,517600,4499308.0,1205798.0
1997,12,MOP_k,GO,149,727600,2018136.0,569114.0
1997,12,MOP_k,GO,676,910152,2500300.0,565068.0
1997,12,MOP_k,MG,23,817800,10271390.0,2824190.0
1997,12,MOP_k,MG,149,817800,12450000.0,3510900.0
1997,12,MOP_k,MG,149,910152,1979280.0,548418.0
1997,12,MOP_k,MG,249,817800,2500000.0,653430.0
1997,12,MOP_k,MG,676,817800,1760000.0,468720.0
1997,12,MOP_k,MG,676,910152,3082070.0,818322.0
1997,12,MOP_k,MT,149,910152,4385650.0,1103460.0
1997,12,MOP_k,PR,23,910152,32459100.0,8693704.0
1997,12,MOP_k,PR,149,910152,21302630.0,5590456.0
1997,12,MOP_k,PR,249,910152,3955130.0,1099526.0
1997,12,MOP_k,PR,383,910152,15973930.0,4440752.0
1997,12,MOP_k,PR,383,915100,4014410.0,1071720.0
1997,12,MOP_k,PR,676,910152,15313270.0,3793196.0
1997,12,MOP_k,PR,676,915100,9823310.0,2478102.0
1997,12,MOP_k,PR,999,910152,4012630.0,1115512.0
1997,12,MOP_k,PR,999,915100,1903380.0,453004.0
1997,12,MOP_k,RS,23,1010500,13373618.0,3590250.0
1997,12,MOP_k,RS,23,1015400,7130535.0,1844522.0
1997,12,MOP_k,RS,149,417600,7000000.0,1846000.0
1997,12,MOP_k,RS,149,1010500,16397849.0,4054808.0
1997,12,MOP_k,RS,383,1015400,2512660.0,682916.0
1997,12,MOP_k,RS,676,1010500,11001582.0,2496368.0
1997,12,MOP_k,RS,676,1015400,8179140.0,2214226.0
1997,12,MOP_k,SP,23,817800,15250000.0,4173600.0
1997,12,MOP_k,SP,149,817800,48482000.0,13529644.0
1997,12,MOP_k,SP,249,817800,5004520.0,1338236.0
1997,12,MOP_k,SP,676,817800,16714810.0,4449410.0
1997,12,MOP_k,SP,676,910152,3500000.0,973000.0
1997,12,MOP_k,SP,999,817800,22110003.0,6024252.0
1997,12,MOP_k,ZN,149,727600,2522669.0,605440.0
1997,12,MOP_k,ZN,383,320100,11500000.0,3035500.0
1997,12,MOP_k,ZN,676,320100,6000000.0,1491000.0
1997,12,SAM_k,BA,249,517600,4095347.0,548776.0
1997,12,SAM_k,GO,23,817800,2637390.0,411432.0
1997,12,SAM_k,MG,23,817800,4755000.0,741780.0
1997,12,SAM_k,MG,87,817800,6000000.0,756000.0
1997,12,SAM_k,MG,249,727600,8832293.0,1042210.0
1997,12,SAM_k,MG,249,817800,4550000.0,590460.0
1997,12,SAM_k,MG,573,915100,499580.0,58950.0
1997,12,SAM_k,MG,603,817800,9138040.0,940950.0
1997,12,SAM_k,MG,831,817800,2090000.0,233700.0
1997,12,SAM_k,MG,999,817800,892500.0,126736.0
1997,12,SAM_k,PR,23,910152,4489390.0,664364.0
1997,12,SAM_k,PR,85,915100,499840.0,90970.0
1997,12,SAM_k,PR,87,910152,3008410.0,487362.0
1997,12,SAM_k,PR,573,915100,3016130.0,371990.0
1997,12,SAM_k,PR,999,910152,1516330.0,245646.0
1997,12,SAM_k,RS,87,1010500,940715.0,126056.0
1997,12,SAM_k,RS,87,1015400,2024383.0,291512.0
1997,12,SAM_k,RS,573,1015400,1080569.0,156502.0
1997,12,SAM_k,RS,603,417600,2100000.0,306600.0
1997,12,SAM_k,SP,23,817800,3497000.0,526532.0
1997,12,SAM_k,SP,87,817800,16000000.0,2096000.0
1997,12,SAM_k,SP,249,727600,5315870.0,627272.0
1997,12,SAM_k,SP,249,817800,11650000.0,1453860.0
1997,12,SAM_k,SP,573,915100,700000.0,82600.0
1997,12,SAM_k,SP,831,817800,3325000.0,354350.0
1997,12,SAM_k,SP,999,817800,6287400.0,734172.0
1997,12,SAM_k,ZN,249,517600,2030347.0,272066.0
1997,12,SAM_k,ZN,249,727600,4784283.0,564546.0
1997,12,SAM_k,ZN,603,320100,2100000.0,306600.0
1997,12,UREIA_k,MG,676,817800,12068054.0,2510158.0
1997,12,UREIA_k,PR,676,915100,11729688.0,2419916.0
1997,12,UREIA_k,RS,676,1010500,13444569.0,2753400.0
1997,12,UREIA_k,RS,831,1010500,10658674.0,2155202.0
1997,12,UREIA_k,RS,831,1015400,6211030.0,1490648.0
1997,12,UREIA_k,SP,676,817800,13800000.0,2870400.0
1997,12,UREIA_k,SP,831,817800,9375699.0,2003530.0
1997,12,UREIA_k,ZN,676,915100,1439790.0,316754.0
1997,12,UREIA_k,ZN,831,920151,4507463.0,1099952.0
1998,1,MAP_k,BA,249,517600,2621315.0,1190588.0
1998,1,MAP_k,BA,676,510100,2119678.0,965066.0
1998,1,MAP_k,BA,676,517600,1008150.0,457896.0
1998,1,MAP_k,BA,831,517600,10888081.0,4940606.0
1998,1,MAP_k,GO,831,817800,2500000.0,1050000.0
1998,1,MAP_k,SP,831,817800,3150000.0,1423800.0
1998,1,MAP_k,ZN,831,517600,1001203.0,456578.0
1998,1,MAP_k,ZN,831,520100,3150000.0,1423800.0
1998,1,MOP_k,GO,676,915100,3460090.0,860320.0
1998,1,MOP_k,MG,23,817800,6000000.0,1620000.0
1998,1,MOP_k,MG,149,817800,3000000.0,786000.0
1998,1,MOP_k,MG,676,727600,10624232.0,2953536.0
1998,1,MOP_k,MG,676,817800,7500000.0,2030000.0
1998,1,MOP_k,MG,676,915100,5169720.0,1422140.0
1998,1,MOP_k,PR,23,915100,14005060.0,3709242.0
1998,1,MOP_k,PR,149,817800,2000000.0,564000.0
1998,1,MOP_k,PR,149,915100,3428850.0,966936.0
1998,1,MOP_k,PR,676,915100,16495040.0,4408562.0
1998,1,MOP_k,PR,999,915100,6237160.0,1639510.0
1998,1,MOP_k,RS,23,1015400,3063897.0,790486.0
1998,1,MOP_k,RS,383,1015400,4056514.0,1098808.0
1998,1,MOP_k,RS,676,1015400,3150000.0,838720.0
1998,1,MOP_k,SP,23,817800,18000000.0,4956000.0
1998,1,MOP_k,SP,149,817800,10150000.0,2750300.0
1998,1,MOP_k,SP,676,817800,8700000.0,2336400.0
1998,1,MOP_k,SP,676,915100,7111770.0,1912034.0
1998,1,MOP_k,SP,999,817800,4578850.0,1235448.0
1998,1,MOP_k,ZN,23,717600,3460060.0,1079538.0
1998,1,MOP_k,ZN,676,440100,2635142.0,716758.0
1998,1,MOP_k,ZN,676,727600,17262628.0,4799010.0
1998,1,SAM_k,GO,249,915100,804640.0,94948.0
1998,1,SAM_k,GO,999,915100,999200.0,117906.0
1998,1,SAM_k,MG,23,817800,1500000.0,201000.0
1998,1,SAM_k,MG,87,817800,2000000.0,268000.0
1998,1,SAM_k,MG,87,915100,500000.0,67000.0
1998,1,SAM_k,MG,249,727600,3675000.0,492450.0
1998,1,SAM_k,MG,249,817800,6000045.0,669388.0
1998,1,SAM_k,MG,249,915100,998360.0,130546.0
1998,1,SAM_k,MG,573,915100,4500000.0,608000.0
1998,1,SAM_k,MG,603,817800,6217760.0,729804.0
1998,1,SAM_k,MG,999,817800,5880000.0,674280.0
1998,1,SAM_k,MT,573,915100,1011600.0,129082.0
1998,1,SAM_k,PR,87,915100,12041980.0,1492832.0
1998,1,SAM_k,PR,573,915100,8904120.0,1223284.0
1998,1,SAM_k,PR,999,915100,11070450.0,1373818.0
1998,1,SAM_k,RS,23,1010500,2351787.0,277510.0
1998,1,SAM_k,RS,87,417600,4000000.0,536000.0
1998,1,SAM_k,RS,573,1015400,4653627.0,627044.0
1998,1,SAM_k,RS,999,915100,861250.0,115408.0
1998,1,SAM_k,SP,23,817800,1000000.0,118000.0
1998,1,SAM_k,SP,87,817800,5500000.0,729000.0
1998,1,SAM_k,SP,249,817800,7649957.0,914698.0
1998,1,SAM_k,SP,249,915100,500000.0,65380.0
1998,1,SAM_k,SP,573,915100,812080.0,112872.0
1998,1,SAM_k,SP,603,817800,10090000.0,1168316.0
1998,1,SAM_k,SP,999,817800,8704720.0,989836.0
1998,1,SAM_k,SP,999,915100,1050000.0,140700.0
1998,1,SAM_k,ZN,249,440100,21285456.0,2852250.0
1998,1,SAM_k,ZN,249,727600,3675000.0,484050.0
1998,1,SAM_k,ZN,249,915100,803510.0,94814.0
1998,1,SAM_k,ZN,999,915100,475460.0,56104.0
1998,1,UREIA_k,MG,831,727600,7074519.0,1591894.0
1998,1,UREIA_k,MG,831,817800,20200000.0,4304700.0
1998,1,UREIA_k,MG,999,727600,6000000.0,1320000.0
1998,1,UREIA_k,PR,676,915100,3123372.0,659856.0
1998,1,UREIA_k,PR,831,1010500,1979295.0,399818.0
1998,1,UREIA_k,RS,676,1010500,3958590.0,878806.0
1998,1,UREIA_k,RS,831,1010500,3908000.0,779036.0
1998,1,UREIA_k,SP,831,727600,4500000.0,990000.0
1998,1,UREIA_k,SP,831,817800,10000000.0,2135000.0
1998,1,UREIA_k,ZN,831,727600,6725000.0,1583450.0
1998,1,UREIA_k,ZN,831,920151,1492537.0,328408.0
1998,1,UREIA_k,ZN,999,727600,2000000.0,440000.0
1998,2,MAP_k,BA,831,517600,5165947.0,2300552.0
1998,2,MAP_k,GO,831,910152,1947550.0,817970.0
1998,2,MAP_k,MG,249,727600,1824519.0,824682.0
1998,2,MAP_k,PR,831,910152,4827880.0,2283334.0
1998,2,MAP_k,RS,831,1015400,5304360.0,2386962.0
1998,2,MAP_k,SP,831,910152,5215250.0,2382200.0
1998,2,MAP_k,ZN,999,727600,1102142.0,498168.0
1998,2,MOP_k,MG,23,817800,13000000.0,3645000.0
1998,2,MOP_k,PR,676,910152,10819640.0,2652224.0
1998,2,MOP_k,PR,999,910152,4961900.0,1319866.0
1998,2,MOP_k,RS,23,1010500,21155986.0,5796740.0
1998,2,MOP_k,RS,23,1015400,2461000.0,694002.0
1998,2,MOP_k,SP,23,817800,16500000.0,4538000.0
1998,2,MOP_k,SP,158,817800,7500000.0,1689740.0
1998,2,MOP_k,SP,249,817800,2000000.0,546600.0
1998,2,MOP_k,SP,676,915100,2510950.0,652716.0
1998,2,MOP_k,ZN,23,717600,3456050.0,1078288.0
1998,2,SAM_k,MG,603,817800,3933000.0,387100.0
1998,2,SAM_k,MG,999,817800,6281000.0,734564.0
1998,2,SAM_k,PR,23,915100,2004000.0,268536.0
1998,2,SAM_k,PR,87,915100,504780.0,67640.0
1998,2,SAM_k,PR,573,910152,999440.0,161910.0
1998,2,SAM_k,PR,573,915100,2321040.0,322088.0
1998,2,SAM_k,RS,87,1015400,1050000.0,140700.0
1998,2,SAM_k,RS,249,417600,4200000.0,453600.0
1998,2,SAM_k,SP,249,817800,9350485.0,1137466.0
1998,2,SAM_k,SP,603,817800,9174680.0,971396.0
1998,2,SAM_k,SP,999,817800,3560000.0,399880.0
1998,2,SAM_k,ZN,249,440100,23548776.0,3155536.0
1998,2,SAM_k,ZN,676,440100,2004151.0,268556.0
1998,2,UREIA_k,MG,85,727600,4054488.0,859550.0
1998,2,UREIA_k,RS,85,1010500,2786904.0,604632.0
1998,2,UREIA_k,RS,999,1010500,5000959.0,980188.0
1998,2,UREIA_k,SP,676,817800,3811000.0,669958.0
1998,2,UREIA_k,SP,831,817800,3000000.0,672000.0
1998,2,UREIA_k,ZN,676,727600,4054488.0,867660.0
1998,3,MAP_k,BA,831,520100,2747169.0,1237324.0
1998,3,MAP_k,GO,999,727600,5006703.0,1902548.0
1998,3,MAP_k,PR,831,915100,5453140.0,2476024.0
1998,3,MAP_k,PR,999,915100,998160.0,455160.0
1998,3,MAP_k,RS,249,1010500,15654150.0,5635494.0
1998,3,MAP_k,SP,831,910152,1588590.0,721220.0
1998,3,MAP_k,SP,831,915100,2504670.0,1071998.0
1998,3,MAP_k,ZN,831,320100,1647830.0,742182.0
1998,3,MAP_k,ZN,831,440100,5309015.0,2378436.0
1998,3,MOP_k,GO,149,727600,5000000.0,1220000.0
1998,3,MOP_k,MG,23,817800,10550000.0,2950400.0
1998,3,MOP_k,MG,23,910152,5462890.0,1520676.0
1998,3,MOP_k,MG,149,817800,9000000.0,2354000.0
1998,3,MOP_k,MG,676,915100,2393970.0,684676.0
1998,3,MOP_k,PR,23,910152,42061160.0,11830180.0
1998,3,MOP_k,PR,23,915100,3978560.0,1121954.0
1998,3,MOP_k,RS,23,1015400,5335970.0,1489220.0
1998,3,MOP_k,RS,149,417600,6029720.0,1576172.0
1998,3,MOP_k,RS,149,1010500,9914799.0,2518358.0
1998,3,MOP_k,SP,23,817800,10950000.0,3038600.0
1998,3,MOP_k,SP,23,910152,1760560.0,496478.0
1998,3,MOP_k,SP,149,817800,7900000.0,2186200.0
1998,3,MOP_k,SP,249,817800,3501695.0,974090.0
1998,3,MOP_k,ZN,23,440100,4511924.0,1251306.0
1998,3,MOP_k,ZN,383,320100,2000000.0,540000.0
1998,3,SAM_k,MG,249,727600,4096683.0,475216.0
1998,3,SAM_k,MT,573,910152,1308530.0,195540.0
1998,3,SAM_k,PR,249,915100,1503410.0,177402.0
1998,3,SAM_k,PR,573,910152,5015700.0,805170.0
1998,3,SAM_k,PR,676,915100,938800.0,176494.0
1998,3,SAM_k,RS,249,1010500,6300039.0,718204.0
1998,3,SAM_k,ZN,23,440100,4010599.0,465230.0
1998,3,SAM_k,ZN,249,320100,2198765.0,239666.0
1998,3,SAM_k,ZN,249,440100,17544356.0,2087778.0
1998,3,SAM_k,ZN,249,727600,7294117.0,833828.0
1998,3,UREIA_k,PR,676,915100,10200900.0,1987060.0
1998,3,UREIA_k,PR,676,1015400,2074933.0,414986.0
1998,3,UREIA_k,RS,676,1015400,5342954.0,1076268.0
1998,3,UREIA_k,RS,831,1010500,18826240.0,3682412.0
1998,4,MOP_k,BA,676,517600,8049864.0,2160464.0
1998,4,MOP_k,MG,23,817800,2015326.0,568688.0
1998,4,MOP_k,MG,149,817800,12500000.0,3499000.0
1998,4,MOP_k,MG,676,817800,2400000.0,648000.0
1998,4,MOP_k,PR,23,910152,5000000.0,1390000.0
1998,4,MOP_k,PR,23,915100,19956890.0,5363754.0
